@RELATION burstmodel
@ATTRIBUTE dealer {ACE, TWO, THREE, FOUR, FIVE, SIX, SEVEN, EIGHT, NINE, TEN, JACK, QUEEN, KING, NONE}
@ATTRIBUTE player1−1 {ACE, TWO, THREE, FOUR, FIVE, SIX, SEVEN, EIGHT, NINE, TEN, JACK, QUEEN, KING, NONE}
@ATTRIBUTE player1-2 {ACE, TWO, THREE, FOUR, FIVE, SIX, SEVEN, EIGHT, NINE, TEN, JACK, QUEEN, KING, NONE}
@ATTRIBUTE player2-1 {ACE, TWO, THREE, FOUR, FIVE, SIX, SEVEN, EIGHT, NINE, TEN, JACK, QUEEN, KING, NONE}
@ATTRIBUTE player2-2 {ACE, TWO, THREE, FOUR, FIVE, SIX, SEVEN, EIGHT, NINE, TEN, JACK, QUEEN, KING, NONE}
@ATTRIBUTE player3-1 {ACE, TWO, THREE, FOUR, FIVE, SIX, SEVEN, EIGHT, NINE, TEN, JACK, QUEEN, KING, NONE}
@ATTRIBUTE player3-2 {ACE, TWO, THREE, FOUR, FIVE, SIX, SEVEN, EIGHT, NINE, TEN, JACK, QUEEN, KING, NONE}
@ATTRIBUTE player4-1 {ACE, TWO, THREE, FOUR, FIVE, SIX, SEVEN, EIGHT, NINE, TEN, JACK, QUEEN, KING, NONE}
@ATTRIBUTE player4-2 {ACE, TWO, THREE, FOUR, FIVE, SIX, SEVEN, EIGHT, NINE, TEN, JACK, QUEEN, KING, NONE}
@ATTRIBUTE card-1 {ACE, TWO, THREE, FOUR, FIVE, SIX, SEVEN, EIGHT, NINE, TEN, JACK, QUEEN, KING, NONE}
@ATTRIBUTE card-2 {ACE, TWO, THREE, FOUR, FIVE, SIX, SEVEN, EIGHT, NINE, TEN, JACK, QUEEN, KING, NONE}
@ATTRIBUTE total NUMERIC
@ATTRIBUTE result {burst, non-burst}
@DATA
JACK,TWO,ACE,FIVE,QUEEN,FOUR,FIVE,SEVEN,QUEEN,NONE,NONE,13,non-burst
JACK,TWO,ACE,FIVE,QUEEN,FOUR,FIVE,SEVEN,QUEEN,KING,NONE,13,non-burst
JACK,TWO,ACE,FIVE,QUEEN,FOUR,FIVE,SEVEN,QUEEN,NONE,NONE,15,non-burst
JACK,TWO,ACE,FIVE,QUEEN,FOUR,FIVE,SEVEN,QUEEN,NONE,NONE,9,non-burst
JACK,TWO,ACE,FIVE,QUEEN,FOUR,FIVE,SEVEN,QUEEN,FIVE,NONE,14,non-burst
THREE,TWO,THREE,SEVEN,EIGHT,NINE,THREE,NINE,TWO,NONE,NONE,5,non-burst
THREE,TWO,THREE,SEVEN,EIGHT,NINE,THREE,NINE,TWO,SEVEN,NONE,12,burst
THREE,TWO,THREE,SEVEN,EIGHT,NINE,THREE,NINE,TWO,NONE,NONE,15,non-burst
THREE,TWO,THREE,SEVEN,EIGHT,NINE,THREE,NINE,TWO,NONE,NONE,12,non-burst
THREE,TWO,THREE,SEVEN,EIGHT,NINE,THREE,NINE,TWO,NONE,NONE,11,non-burst
THREE,TWO,THREE,SEVEN,EIGHT,NINE,THREE,NINE,TWO,TWO,NONE,13,non-burst
THREE,TWO,THREE,SEVEN,EIGHT,NINE,THREE,NINE,TWO,TWO,THREE,16,burst
ACE,QUEEN,THREE,NINE,TWO,FOUR,NINE,SIX,FOUR,NONE,NONE,13,non-burst
ACE,QUEEN,THREE,NINE,TWO,FOUR,NINE,SIX,FOUR,THREE,NONE,16,burst
ACE,QUEEN,THREE,NINE,TWO,FOUR,NINE,SIX,FOUR,NONE,NONE,11,non-burst
ACE,QUEEN,THREE,NINE,TWO,FOUR,NINE,SIX,FOUR,TWO,NONE,13,burst
ACE,QUEEN,THREE,NINE,TWO,FOUR,NINE,SIX,FOUR,NONE,NONE,13,non-burst
ACE,QUEEN,THREE,NINE,TWO,FOUR,NINE,SIX,FOUR,THREE,NONE,16,burst
ACE,QUEEN,THREE,NINE,TWO,FOUR,NINE,SIX,FOUR,NONE,NONE,10,non-burst
ACE,QUEEN,THREE,NINE,TWO,FOUR,NINE,SIX,FOUR,SIX,NONE,16,burst
NINE,THREE,NINE,NINE,EIGHT,SEVEN,TWO,NINE,FIVE,NONE,NONE,12,non-burst
NINE,THREE,NINE,NINE,EIGHT,SEVEN,TWO,NINE,FIVE,NONE,NONE,9,non-burst
NINE,THREE,NINE,NINE,EIGHT,SEVEN,TWO,NINE,FIVE,THREE,NONE,12,non-burst
NINE,THREE,NINE,NINE,EIGHT,SEVEN,TWO,NINE,FIVE,NONE,NONE,14,non-burst
NINE,THREE,NINE,NINE,EIGHT,SEVEN,TWO,NINE,FIVE,TWO,NONE,16,non-burst
ACE,THREE,JACK,SIX,SIX,THREE,SEVEN,THREE,SEVEN,NONE,NONE,13,non-burst
ACE,THREE,JACK,SIX,SIX,THREE,SEVEN,THREE,SEVEN,THREE,NONE,16,non-burst
ACE,THREE,JACK,SIX,SIX,THREE,SEVEN,THREE,SEVEN,NONE,NONE,12,non-burst
ACE,THREE,JACK,SIX,SIX,THREE,SEVEN,THREE,SEVEN,NONE,NONE,10,non-burst
ACE,THREE,JACK,SIX,SIX,THREE,SEVEN,THREE,SEVEN,TWO,NONE,12,non-burst
ACE,THREE,JACK,SIX,SIX,THREE,SEVEN,THREE,SEVEN,TWO,THREE,15,non-burst
ACE,THREE,JACK,SIX,SIX,THREE,SEVEN,THREE,SEVEN,NONE,NONE,10,non-burst
ACE,THREE,JACK,SIX,SIX,THREE,SEVEN,THREE,SEVEN,TWO,NONE,12,non-burst
ACE,THREE,JACK,SIX,SIX,THREE,SEVEN,THREE,SEVEN,TWO,FOUR,16,burst
KING,QUEEN,FOUR,TWO,TEN,EIGHT,NINE,ACE,SIX,NONE,NONE,14,burst
KING,QUEEN,FOUR,TWO,TEN,EIGHT,NINE,ACE,SIX,NONE,NONE,12,non-burst
KING,QUEEN,FOUR,TWO,TEN,EIGHT,NINE,ACE,SIX,FOUR,NONE,16,burst
TWO,THREE,ACE,EIGHT,FIVE,TWO,FOUR,EIGHT,QUEEN,NONE,NONE,14,non-burst
TWO,THREE,ACE,EIGHT,FIVE,TWO,FOUR,EIGHT,QUEEN,EIGHT,NONE,12,non-burst
TWO,THREE,ACE,EIGHT,FIVE,TWO,FOUR,EIGHT,QUEEN,NONE,NONE,13,non-burst
TWO,THREE,ACE,EIGHT,FIVE,TWO,FOUR,EIGHT,QUEEN,NONE,NONE,6,non-burst
TWO,THREE,ACE,EIGHT,FIVE,TWO,FOUR,EIGHT,QUEEN,FOUR,NONE,10,non-burst
EIGHT,THREE,SEVEN,THREE,QUEEN,JACK,ACE,QUEEN,KING,NONE,NONE,10,non-burst
EIGHT,THREE,SEVEN,THREE,QUEEN,JACK,ACE,QUEEN,KING,FIVE,NONE,15,burst
EIGHT,THREE,SEVEN,THREE,QUEEN,JACK,ACE,QUEEN,KING,NONE,NONE,13,non-burst
FOUR,JACK,SIX,QUEEN,NINE,ACE,TWO,THREE,THREE,NONE,NONE,16,non-burst
FOUR,JACK,SIX,QUEEN,NINE,ACE,TWO,THREE,THREE,NONE,NONE,13,non-burst
FOUR,JACK,SIX,QUEEN,NINE,ACE,TWO,THREE,THREE,TWO,NONE,15,non-burst
FOUR,JACK,SIX,QUEEN,NINE,ACE,TWO,THREE,THREE,TWO,EIGHT,13,non-burst
FOUR,JACK,SIX,QUEEN,NINE,ACE,TWO,THREE,THREE,NONE,NONE,6,non-burst
FOUR,JACK,SIX,QUEEN,NINE,ACE,TWO,THREE,THREE,TEN,NONE,16,non-burst
TEN,FIVE,FIVE,SEVEN,TWO,EIGHT,NINE,FOUR,ACE,NONE,NONE,10,non-burst
TEN,FIVE,FIVE,SEVEN,TWO,EIGHT,NINE,FOUR,ACE,NONE,NONE,9,non-burst
TEN,FIVE,FIVE,SEVEN,TWO,EIGHT,NINE,FOUR,ACE,SEVEN,NONE,16,burst
TEN,FIVE,FIVE,SEVEN,TWO,EIGHT,NINE,FOUR,ACE,NONE,NONE,15,non-burst
TEN,NINE,THREE,FIVE,NINE,KING,THREE,TEN,TEN,NONE,NONE,12,non-burst
TEN,NINE,THREE,FIVE,NINE,KING,THREE,TEN,TEN,TWO,NONE,14,burst
TEN,NINE,THREE,FIVE,NINE,KING,THREE,TEN,TEN,NONE,NONE,14,non-burst
TEN,NINE,THREE,FIVE,NINE,KING,THREE,TEN,TEN,NONE,NONE,13,burst
JACK,KING,QUEEN,NINE,FIVE,QUEEN,TEN,TWO,SIX,NONE,NONE,14,non-burst
JACK,KING,QUEEN,NINE,FIVE,QUEEN,TEN,TWO,SIX,NONE,NONE,8,non-burst
JACK,KING,QUEEN,NINE,FIVE,QUEEN,TEN,TWO,SIX,TWO,NONE,10,non-burst
JACK,KING,QUEEN,NINE,FIVE,QUEEN,TEN,TWO,SIX,TWO,FOUR,14,non-burst
QUEEN,FOUR,TWO,TEN,TEN,NINE,SIX,THREE,FOUR,NONE,NONE,6,non-burst
QUEEN,FOUR,TWO,TEN,TEN,NINE,SIX,THREE,FOUR,SEVEN,NONE,13,burst
QUEEN,FOUR,TWO,TEN,TEN,NINE,SIX,THREE,FOUR,NONE,NONE,15,non-burst
QUEEN,FOUR,TWO,TEN,TEN,NINE,SIX,THREE,FOUR,NONE,NONE,7,non-burst
THREE,FIVE,SIX,THREE,ACE,THREE,FOUR,EIGHT,JACK,NONE,NONE,11,non-burst
THREE,FIVE,SIX,THREE,ACE,THREE,FOUR,EIGHT,JACK,FIVE,NONE,16,burst
THREE,FIVE,SIX,THREE,ACE,THREE,FOUR,EIGHT,JACK,NONE,NONE,14,non-burst
THREE,FIVE,SIX,THREE,ACE,THREE,FOUR,EIGHT,JACK,NONE,NONE,7,non-burst
THREE,FIVE,SIX,THREE,ACE,THREE,FOUR,EIGHT,JACK,EIGHT,NONE,15,non-burst
QUEEN,JACK,KING,SEVEN,SIX,THREE,FOUR,NINE,THREE,NONE,NONE,13,burst
QUEEN,JACK,KING,SEVEN,SIX,THREE,FOUR,NINE,THREE,NONE,NONE,7,non-burst
QUEEN,JACK,KING,SEVEN,SIX,THREE,FOUR,NINE,THREE,SEVEN,NONE,14,non-burst
QUEEN,JACK,KING,SEVEN,SIX,THREE,FOUR,NINE,THREE,NONE,NONE,12,burst
TWO,THREE,THREE,JACK,SEVEN,TWO,TEN,JACK,QUEEN,NONE,NONE,6,non-burst
TWO,THREE,THREE,JACK,SEVEN,TWO,TEN,JACK,QUEEN,EIGHT,NONE,14,burst
TWO,THREE,THREE,JACK,SEVEN,TWO,TEN,JACK,QUEEN,NONE,NONE,12,burst
SEVEN,FIVE,NINE,TWO,FOUR,SIX,EIGHT,QUEEN,FIVE,NONE,NONE,14,burst
SEVEN,FIVE,NINE,TWO,FOUR,SIX,EIGHT,QUEEN,FIVE,NONE,NONE,6,non-burst
SEVEN,FIVE,NINE,TWO,FOUR,SIX,EIGHT,QUEEN,FIVE,TWO,NONE,8,non-burst
SEVEN,FIVE,NINE,TWO,FOUR,SIX,EIGHT,QUEEN,FIVE,TWO,THREE,11,non-burst
SEVEN,FIVE,NINE,TWO,FOUR,SIX,EIGHT,QUEEN,FIVE,NONE,NONE,14,non-burst
SEVEN,FIVE,NINE,TWO,FOUR,SIX,EIGHT,QUEEN,FIVE,NONE,NONE,15,burst
QUEEN,EIGHT,QUEEN,NINE,NINE,TEN,FOUR,KING,EIGHT,NONE,NONE,14,burst
SEVEN,QUEEN,QUEEN,KING,SEVEN,FIVE,THREE,ACE,JACK,NONE,NONE,8,non-burst
SEVEN,QUEEN,QUEEN,KING,SEVEN,FIVE,THREE,ACE,JACK,THREE,NONE,11,non-burst
FOUR,SEVEN,TWO,TEN,NINE,FOUR,EIGHT,SEVEN,THREE,NONE,NONE,9,non-burst
FOUR,SEVEN,TWO,TEN,NINE,FOUR,EIGHT,SEVEN,THREE,NONE,NONE,12,non-burst
FOUR,SEVEN,TWO,TEN,NINE,FOUR,EIGHT,SEVEN,THREE,ACE,NONE,13,burst
FOUR,SEVEN,TWO,TEN,NINE,FOUR,EIGHT,SEVEN,THREE,NONE,NONE,10,non-burst
QUEEN,FOUR,TWO,TEN,SIX,SIX,TEN,THREE,ACE,NONE,NONE,6,non-burst
QUEEN,FOUR,TWO,TEN,SIX,SIX,TEN,THREE,ACE,FIVE,NONE,11,non-burst
QUEEN,FOUR,TWO,TEN,SIX,SIX,TEN,THREE,ACE,FIVE,TWO,13,non-burst
QUEEN,FOUR,TWO,TEN,SIX,SIX,TEN,THREE,ACE,NONE,NONE,16,burst
QUEEN,FOUR,TWO,TEN,SIX,SIX,TEN,THREE,ACE,NONE,NONE,16,burst
QUEEN,FOUR,TWO,TEN,SIX,SIX,TEN,THREE,ACE,NONE,NONE,14,non-burst
QUEEN,FOUR,TWO,TEN,SIX,SIX,TEN,THREE,ACE,JACK,NONE,14,burst
FIVE,JACK,NINE,TEN,FOUR,KING,JACK,SIX,SEVEN,NONE,NONE,14,non-burst
FIVE,JACK,NINE,TEN,FOUR,KING,JACK,SIX,SEVEN,NONE,NONE,13,non-burst
KING,SEVEN,ACE,JACK,TWO,QUEEN,SEVEN,EIGHT,JACK,NONE,NONE,12,non-burst
EIGHT,EIGHT,FOUR,FOUR,QUEEN,THREE,TEN,FIVE,SIX,NONE,NONE,12,non-burst
EIGHT,EIGHT,FOUR,FOUR,QUEEN,THREE,TEN,FIVE,SIX,ACE,NONE,13,burst
EIGHT,EIGHT,FOUR,FOUR,QUEEN,THREE,TEN,FIVE,SIX,NONE,NONE,14,burst
EIGHT,EIGHT,FOUR,FOUR,QUEEN,THREE,TEN,FIVE,SIX,NONE,NONE,13,non-burst
EIGHT,EIGHT,FOUR,FOUR,QUEEN,THREE,TEN,FIVE,SIX,TWO,NONE,15,non-burst
EIGHT,EIGHT,FOUR,FOUR,QUEEN,THREE,TEN,FIVE,SIX,NONE,NONE,11,non-burst
NINE,SIX,FOUR,SEVEN,FIVE,EIGHT,QUEEN,TEN,EIGHT,NONE,NONE,10,non-burst
NINE,SIX,FOUR,SEVEN,FIVE,EIGHT,QUEEN,TEN,EIGHT,THREE,NONE,13,non-burst
NINE,SIX,FOUR,SEVEN,FIVE,EIGHT,QUEEN,TEN,EIGHT,NONE,NONE,12,non-burst
TEN,JACK,FOUR,THREE,QUEEN,KING,TEN,JACK,THREE,NONE,NONE,14,burst
TEN,JACK,FOUR,THREE,QUEEN,KING,TEN,JACK,THREE,NONE,NONE,13,non-burst
TEN,JACK,FOUR,THREE,QUEEN,KING,TEN,JACK,THREE,NONE,NONE,13,non-burst
EIGHT,SIX,NINE,SIX,NINE,NINE,THREE,JACK,ACE,NONE,NONE,15,non-burst
EIGHT,SIX,NINE,SIX,NINE,NINE,THREE,JACK,ACE,NONE,NONE,15,non-burst
EIGHT,SIX,NINE,SIX,NINE,NINE,THREE,JACK,ACE,NONE,NONE,12,burst
EIGHT,TWO,FIVE,THREE,THREE,QUEEN,EIGHT,ACE,SEVEN,NONE,NONE,7,non-burst
EIGHT,TWO,FIVE,THREE,THREE,QUEEN,EIGHT,ACE,SEVEN,FIVE,NONE,12,non-burst
EIGHT,TWO,FIVE,THREE,THREE,QUEEN,EIGHT,ACE,SEVEN,NONE,NONE,6,non-burst
EIGHT,TWO,FIVE,THREE,THREE,QUEEN,EIGHT,ACE,SEVEN,KING,NONE,16,non-burst
KING,TEN,THREE,NINE,TWO,THREE,FIVE,THREE,FIVE,NONE,NONE,13,burst
KING,TEN,THREE,NINE,TWO,THREE,FIVE,THREE,FIVE,NONE,NONE,11,non-burst
KING,TEN,THREE,NINE,TWO,THREE,FIVE,THREE,FIVE,ACE,NONE,12,non-burst
KING,TEN,THREE,NINE,TWO,THREE,FIVE,THREE,FIVE,ACE,FOUR,16,burst
KING,TEN,THREE,NINE,TWO,THREE,FIVE,THREE,FIVE,NONE,NONE,8,non-burst
KING,TEN,THREE,NINE,TWO,THREE,FIVE,THREE,FIVE,FIVE,NONE,13,non-burst
KING,TEN,THREE,NINE,TWO,THREE,FIVE,THREE,FIVE,NONE,NONE,8,non-burst
KING,TEN,THREE,NINE,TWO,THREE,FIVE,THREE,FIVE,THREE,NONE,11,non-burst
TWO,NINE,ACE,JACK,TEN,SIX,KING,SIX,SEVEN,NONE,NONE,16,non-burst
TWO,NINE,ACE,JACK,TEN,SIX,KING,SIX,SEVEN,NONE,NONE,13,non-burst
SEVEN,TEN,KING,QUEEN,FIVE,NINE,TWO,FIVE,THREE,NONE,NONE,15,burst
SEVEN,TEN,KING,QUEEN,FIVE,NINE,TWO,FIVE,THREE,NONE,NONE,11,non-burst
SEVEN,TEN,KING,QUEEN,FIVE,NINE,TWO,FIVE,THREE,NONE,NONE,8,non-burst
SEVEN,TEN,KING,QUEEN,FIVE,NINE,TWO,FIVE,THREE,THREE,NONE,11,non-burst
NINE,ACE,SEVEN,TEN,KING,JACK,THREE,SEVEN,FIVE,NONE,NONE,13,non-burst
NINE,ACE,SEVEN,TEN,KING,JACK,THREE,SEVEN,FIVE,NONE,NONE,12,non-burst
KING,TWO,TEN,TEN,QUEEN,ACE,JACK,QUEEN,JACK,NONE,NONE,12,non-burst
TEN,NINE,TEN,SEVEN,FOUR,NINE,FOUR,THREE,SIX,NONE,NONE,11,non-burst
TEN,NINE,TEN,SEVEN,FOUR,NINE,FOUR,THREE,SIX,NONE,NONE,13,non-burst
TEN,NINE,TEN,SEVEN,FOUR,NINE,FOUR,THREE,SIX,NONE,NONE,9,non-burst
SEVEN,JACK,FOUR,KING,SEVEN,ACE,THREE,SIX,TEN,NONE,NONE,14,non-burst
SEVEN,JACK,FOUR,KING,SEVEN,ACE,THREE,SIX,TEN,NONE,NONE,14,non-burst
SEVEN,JACK,FOUR,KING,SEVEN,ACE,THREE,SIX,TEN,NONE,NONE,16,burst
SIX,SEVEN,EIGHT,NINE,SIX,THREE,JACK,NINE,TEN,NONE,NONE,15,burst
SIX,SEVEN,EIGHT,NINE,SIX,THREE,JACK,NINE,TEN,NONE,NONE,15,non-burst
SIX,SEVEN,EIGHT,NINE,SIX,THREE,JACK,NINE,TEN,NONE,NONE,13,burst
SIX,SEVEN,NINE,NINE,FIVE,TWO,SIX,EIGHT,SEVEN,NONE,NONE,16,non-burst
SIX,SEVEN,NINE,NINE,FIVE,TWO,SIX,EIGHT,SEVEN,NONE,NONE,14,non-burst
SIX,SEVEN,NINE,NINE,FIVE,TWO,SIX,EIGHT,SEVEN,NONE,NONE,8,non-burst
SIX,SEVEN,NINE,NINE,FIVE,TWO,SIX,EIGHT,SEVEN,TWO,NONE,10,non-burst
SIX,SEVEN,NINE,NINE,FIVE,TWO,SIX,EIGHT,SEVEN,TWO,FOUR,14,burst
SIX,SEVEN,NINE,NINE,FIVE,TWO,SIX,EIGHT,SEVEN,NONE,NONE,15,non-burst
QUEEN,QUEEN,THREE,JACK,FIVE,SIX,JACK,FOUR,EIGHT,NONE,NONE,13,non-burst
QUEEN,QUEEN,THREE,JACK,FIVE,SIX,JACK,FOUR,EIGHT,NONE,NONE,15,non-burst
QUEEN,QUEEN,THREE,JACK,FIVE,SIX,JACK,FOUR,EIGHT,NONE,NONE,16,burst
QUEEN,QUEEN,THREE,JACK,FIVE,SIX,JACK,FOUR,EIGHT,NONE,NONE,12,non-burst
QUEEN,QUEEN,THREE,JACK,FIVE,SIX,JACK,FOUR,EIGHT,THREE,NONE,15,non-burst
SEVEN,EIGHT,SIX,QUEEN,ACE,SIX,FOUR,SEVEN,NINE,NONE,NONE,14,burst
SEVEN,EIGHT,SIX,QUEEN,ACE,SIX,FOUR,SEVEN,NINE,NONE,NONE,10,non-burst
SEVEN,EIGHT,SIX,QUEEN,ACE,SIX,FOUR,SEVEN,NINE,NONE,NONE,16,burst
SEVEN,EIGHT,TWO,FIVE,FIVE,EIGHT,THREE,TWO,NINE,NONE,NONE,10,non-burst
SEVEN,EIGHT,TWO,FIVE,FIVE,EIGHT,THREE,TWO,NINE,THREE,NONE,13,non-burst
SEVEN,EIGHT,TWO,FIVE,FIVE,EIGHT,THREE,TWO,NINE,NONE,NONE,10,non-burst
SEVEN,EIGHT,TWO,FIVE,FIVE,EIGHT,THREE,TWO,NINE,TWO,NONE,12,non-burst
SEVEN,EIGHT,TWO,FIVE,FIVE,EIGHT,THREE,TWO,NINE,TWO,FOUR,16,burst
SEVEN,EIGHT,TWO,FIVE,FIVE,EIGHT,THREE,TWO,NINE,NONE,NONE,11,non-burst
SEVEN,EIGHT,TWO,FIVE,FIVE,EIGHT,THREE,TWO,NINE,NONE,NONE,11,non-burst
NINE,TWO,TEN,ACE,NINE,TEN,TWO,SEVEN,SIX,NONE,NONE,12,non-burst
NINE,TWO,TEN,ACE,NINE,TEN,TWO,SEVEN,SIX,FOUR,NONE,16,burst
NINE,TWO,TEN,ACE,NINE,TEN,TWO,SEVEN,SIX,NONE,NONE,12,non-burst
NINE,TWO,TEN,ACE,NINE,TEN,TWO,SEVEN,SIX,NONE,NONE,13,burst
QUEEN,THREE,KING,TWO,EIGHT,JACK,FOUR,TWO,FIVE,NONE,NONE,13,burst
QUEEN,THREE,KING,TWO,EIGHT,JACK,FOUR,TWO,FIVE,NONE,NONE,10,non-burst
QUEEN,THREE,KING,TWO,EIGHT,JACK,FOUR,TWO,FIVE,NONE,NONE,14,burst
QUEEN,THREE,KING,TWO,EIGHT,JACK,FOUR,TWO,FIVE,NONE,NONE,7,non-burst
QUEEN,THREE,KING,TWO,EIGHT,JACK,FOUR,TWO,FIVE,EIGHT,NONE,15,non-burst
SEVEN,QUEEN,FOUR,TEN,QUEEN,FIVE,SEVEN,SIX,NINE,NONE,NONE,14,burst
SEVEN,QUEEN,FOUR,TEN,QUEEN,FIVE,SEVEN,SIX,NINE,NONE,NONE,12,burst
SEVEN,QUEEN,FOUR,TEN,QUEEN,FIVE,SEVEN,SIX,NINE,NONE,NONE,15,burst
TEN,ACE,SIX,THREE,TWO,TEN,FOUR,THREE,EIGHT,NONE,NONE,5,non-burst
TEN,ACE,SIX,THREE,TWO,TEN,FOUR,THREE,EIGHT,EIGHT,NONE,13,burst
TEN,ACE,SIX,THREE,TWO,TEN,FOUR,THREE,EIGHT,NONE,NONE,14,non-burst
TEN,ACE,SIX,THREE,TWO,TEN,FOUR,THREE,EIGHT,NONE,NONE,11,non-burst
JACK,TWO,JACK,SIX,EIGHT,QUEEN,TWO,SEVEN,TEN,NONE,NONE,12,non-burst
JACK,TWO,JACK,SIX,EIGHT,QUEEN,TWO,SEVEN,TEN,NONE,NONE,14,non-burst
JACK,TWO,JACK,SIX,EIGHT,QUEEN,TWO,SEVEN,TEN,NONE,NONE,12,burst
SIX,THREE,NINE,QUEEN,SEVEN,EIGHT,ACE,FOUR,THREE,NONE,NONE,12,non-burst
SIX,THREE,NINE,QUEEN,SEVEN,EIGHT,ACE,FOUR,THREE,NONE,NONE,7,non-burst
JACK,TEN,SEVEN,FIVE,THREE,ACE,FIVE,TWO,TWO,NONE,NONE,8,non-burst
JACK,TEN,SEVEN,FIVE,THREE,ACE,FIVE,TWO,TWO,EIGHT,NONE,16,non-burst
JACK,TEN,SEVEN,FIVE,THREE,ACE,FIVE,TWO,TWO,NONE,NONE,16,non-burst
JACK,TEN,SEVEN,FIVE,THREE,ACE,FIVE,TWO,TWO,JACK,NONE,16,burst
JACK,TEN,SEVEN,FIVE,THREE,ACE,FIVE,TWO,TWO,NONE,NONE,4,non-burst
JACK,TEN,SEVEN,FIVE,THREE,ACE,FIVE,TWO,TWO,TWO,NONE,6,non-burst
JACK,TEN,SEVEN,FIVE,THREE,ACE,FIVE,TWO,TWO,TWO,EIGHT,14,burst
JACK,QUEEN,ACE,TWO,QUEEN,NINE,KING,NINE,THREE,NONE,NONE,12,non-burst
JACK,QUEEN,ACE,TWO,QUEEN,NINE,KING,NINE,THREE,NONE,NONE,12,burst
SEVEN,KING,SEVEN,SIX,JACK,TEN,EIGHT,JACK,EIGHT,NONE,NONE,16,burst
TEN,KING,EIGHT,SEVEN,SIX,NINE,EIGHT,SIX,SIX,NONE,NONE,13,non-burst
TEN,KING,EIGHT,SEVEN,SIX,NINE,EIGHT,SIX,SIX,NONE,NONE,12,non-burst
NINE,TEN,NINE,EIGHT,JACK,TEN,FIVE,TWO,SIX,NONE,NONE,15,burst
NINE,TEN,NINE,EIGHT,JACK,TEN,FIVE,TWO,SIX,NONE,NONE,8,non-burst
JACK,THREE,SIX,SEVEN,THREE,JACK,KING,ACE,TEN,NONE,NONE,9,non-burst
JACK,THREE,SIX,SEVEN,THREE,JACK,KING,ACE,TEN,FIVE,NONE,14,burst
JACK,THREE,SIX,SEVEN,THREE,JACK,KING,ACE,TEN,NONE,NONE,10,non-burst
JACK,THREE,SIX,SEVEN,THREE,JACK,KING,ACE,TEN,TWO,NONE,12,non-burst
TEN,EIGHT,TEN,QUEEN,FIVE,TEN,QUEEN,NINE,FIVE,NONE,NONE,15,burst
TEN,EIGHT,TEN,QUEEN,FIVE,TEN,QUEEN,NINE,FIVE,NONE,NONE,14,burst
FIVE,TWO,EIGHT,KING,FIVE,FOUR,SEVEN,ACE,NINE,NONE,NONE,10,non-burst
FIVE,TWO,EIGHT,KING,FIVE,FOUR,SEVEN,ACE,NINE,NONE,NONE,15,non-burst
FIVE,TWO,EIGHT,KING,FIVE,FOUR,SEVEN,ACE,NINE,NONE,NONE,11,non-burst
FIVE,TWO,EIGHT,KING,FIVE,FOUR,SEVEN,ACE,NINE,FOUR,NONE,15,burst
KING,FOUR,SEVEN,QUEEN,JACK,EIGHT,QUEEN,SEVEN,SIX,NONE,NONE,11,non-burst
KING,FOUR,SEVEN,QUEEN,JACK,EIGHT,QUEEN,SEVEN,SIX,NONE,NONE,13,non-burst
TEN,NINE,THREE,THREE,QUEEN,SEVEN,EIGHT,NINE,THREE,NONE,NONE,12,non-burst
TEN,NINE,THREE,THREE,QUEEN,SEVEN,EIGHT,NINE,THREE,THREE,NONE,15,burst
TEN,NINE,THREE,THREE,QUEEN,SEVEN,EIGHT,NINE,THREE,NONE,NONE,13,burst
TEN,NINE,THREE,THREE,QUEEN,SEVEN,EIGHT,NINE,THREE,NONE,NONE,15,non-burst
TEN,NINE,THREE,THREE,QUEEN,SEVEN,EIGHT,NINE,THREE,NONE,NONE,12,non-burst
FOUR,THREE,TWO,SIX,JACK,SIX,TWO,SIX,TWO,NONE,NONE,5,non-burst
FOUR,THREE,TWO,SIX,JACK,SIX,TWO,SIX,TWO,TWO,NONE,7,non-burst
FOUR,THREE,TWO,SIX,JACK,SIX,TWO,SIX,TWO,TWO,SEVEN,14,non-burst
FOUR,THREE,TWO,SIX,JACK,SIX,TWO,SIX,TWO,NONE,NONE,16,burst
FOUR,THREE,TWO,SIX,JACK,SIX,TWO,SIX,TWO,NONE,NONE,8,non-burst
FOUR,THREE,TWO,SIX,JACK,SIX,TWO,SIX,TWO,NONE,NONE,8,non-burst
SEVEN,SEVEN,TWO,NINE,NINE,JACK,SIX,TEN,EIGHT,NONE,NONE,9,non-burst
SEVEN,SEVEN,TWO,NINE,NINE,JACK,SIX,TEN,EIGHT,NONE,NONE,16,burst
TWO,TWO,TEN,JACK,EIGHT,ACE,TWO,QUEEN,SIX,NONE,NONE,12,non-burst
TWO,TWO,TEN,JACK,EIGHT,ACE,TWO,QUEEN,SIX,THREE,NONE,15,burst
TWO,TWO,TEN,JACK,EIGHT,ACE,TWO,QUEEN,SIX,NONE,NONE,13,non-burst
TWO,TWO,TEN,JACK,EIGHT,ACE,TWO,QUEEN,SIX,TEN,NONE,13,non-burst
TWO,TWO,TEN,JACK,EIGHT,ACE,TWO,QUEEN,SIX,TEN,THREE,16,burst
TWO,TWO,TEN,JACK,EIGHT,ACE,TWO,QUEEN,SIX,NONE,NONE,16,non-burst
